(-9.951999, 0.000000)
(-9.951599, 0.000000)
(-9.951199, 0.000000)
(-9.950799, 0.000000)
(-9.950399, 0.000000)
(-9.949999, 0.000000)
(-9.949599, 0.000000)
(-9.949199, 0.000000)
(-9.948799, 0.000000)
(-9.948399, 0.000000)
(-9.947999, 0.000000)
(-9.947599, 0.000000)
(-9.947199, 0.000000)
(-9.946799, 0.000000)
(-9.946399, 0.000000)
(-9.945999, 0.000000)
(-9.945599, 0.000000)
(-9.945199, 0.000000)
(-9.944799, 0.000000)
(-9.944399, 0.000000)
(-9.943999, 0.000000)
(-9.943599, 0.000000)
(-9.943199, 0.000000)
(-9.942799, 0.000000)
(-9.942399, 0.000000)
(-9.941999, 0.000000)
(-9.941599, 0.000000)
(-9.941199, 0.000000)
(-9.940799, 0.000000)
(-9.940399, 0.000000)
(-9.939999, 0.000000)
(-9.939599, 0.000000)
(-9.939199, 0.000000)
(-9.938799, 0.000000)
(-9.938399, 0.000000)
(-9.937999, 0.000000)
(-9.937599, 0.000000)
(-9.937199, 0.000000)
(-9.936799, 0.000000)
(-9.936399, 0.000000)
(-9.935999, 0.000000)
(-9.935599, 0.000000)
(-9.935199, 0.000000)
(-9.934799, 0.000000)
(-9.934399, 0.000000)
(-9.933999, 0.000000)
(-9.933599, 0.000000)
(-9.933199, 0.000000)
(-9.932799, 0.000000)
(-9.932399, 0.000000)
(-9.931999, 0.000000)
(-9.931599, 0.000000)
(-9.931199, 0.000000)
(-9.930799, 0.000000)
(-9.930399, 0.000000)
(-9.929999, 0.000000)
(-9.929599, 0.000000)
(-9.929199, 0.000000)
(-9.928799, 0.000000)
(-9.928399, 0.000000)
(-9.927999, 0.000000)
(-9.927599, 0.000000)
(-9.927199, 0.000000)
(-9.926799, 0.000000)
(-9.926399, 0.000000)
(-9.925999, 0.000000)
(-9.925599, 0.000000)
(-9.925199, 0.000000)
(-9.924798, 0.000000)
(-9.924398, 0.000000)
(-9.923998, 0.000000)
(-9.923598, 0.000000)
(-9.923198, 0.000000)
(-9.922798, 0.000000)
(-9.922398, 0.000000)
(-9.921998, 0.000000)
(-9.921598, 0.000000)
(-9.921198, 0.000000)
(-9.920798, 0.000000)
(-9.920398, 0.000000)
(-9.919998, 0.000000)
(-9.919598, 0.000000)
(-9.919198, 0.000000)
(-9.918798, 0.000000)
(-9.918398, 0.000000)
(-9.917998, 0.000000)
(-9.917598, 0.000000)
(-9.917198, 0.000000)
(-9.916798, 0.000000)
(-9.916398, 0.000000)
(-9.915998, 0.000000)
(-9.915598, 0.000000)
(-9.915198, 0.000000)
(-9.914798, 0.000000)
(-9.914398, 0.000000)
(-9.913998, 0.000000)
(-9.913598, 0.000000)
(-9.913198, 0.000000)
(-9.912798, 0.000000)
(-9.912398, 0.000000)
(-9.911998, 0.000000)
(-9.911598, 0.000000)
(-9.911198, 0.000000)
(-9.910798, 0.000000)
(-9.910398, 0.000000)
(-9.909998, 0.000000)
(-9.909598, 0.000000)
(-9.909198, 0.000000)
(-9.908798, 0.000000)
(-9.908398, 0.000000)
(-9.907998, 0.000000)
(-9.907598, 0.000000)
(-9.907198, 0.000000)
(-9.906798, 0.000000)
(-9.906398, 0.000000)
(-9.905998, 0.000000)
(-9.905598, 0.000000)
(-9.905198, 0.000000)
(-9.904798, 0.000000)
(-9.904398, 0.000000)
(-9.903998, 0.000000)
(-9.903598, 0.000000)
(-9.903198, 0.000000)
(-9.902798, 0.000000)
(-9.902398, 0.000000)
(-9.901998, 0.000000)
(-9.901598, 0.000000)
(-9.901198, 0.000000)
(-9.900798, 0.000000)
(-9.900398, 0.000000)
(-9.899998, 0.000000)
(-9.899598, 0.000000)
(-9.899198, 0.000000)
(-9.898798, 0.000000)
(-9.898398, 0.000000)
(-9.897998, 0.000000)
(-9.897598, 0.000000)
(-9.897198, 0.000000)
(-9.896798, 0.000000)
(-9.896398, 0.000000)
(-9.895998, 0.000000)
(-9.895598, 0.000000)
(-9.895198, 0.000000)
(-9.894798, 0.000000)
(-9.894398, 0.000000)
(-9.893998, 0.000000)
(-9.893598, 0.000000)
(-9.893198, 0.000000)
(-9.892798, 0.000000)
(-9.892398, 0.000000)
(-9.891998, 0.000000)
(-9.891598, 0.000000)
(-9.891198, 0.000000)
(-9.890798, 0.000000)
(-9.890398, 0.000000)
(-9.889998, 0.000000)
(-9.889598, 0.000000)
(-9.889198, 0.000000)
(-9.888798, 0.000000)
(-9.888398, 0.000000)
(-9.887998, 0.000000)
(-9.887598, 0.000000)
(-9.887198, 0.000000)
(-9.886798, 0.000000)
(-9.886398, 0.000000)
(-9.885998, 0.000000)
(-9.885598, 0.000000)
(-9.885198, 0.000000)
(-9.884798, 0.000000)
(-9.884398, 0.000000)
(-9.883998, 0.000000)
(-9.883598, 0.000000)
(-9.883198, 0.000000)
(-9.882798, 0.000000)
(-9.882398, 0.000000)
(-9.881998, 0.000000)
(-9.881598, 0.000000)
(-9.881198, 0.000000)
(-9.880798, 0.000000)
(-9.880398, 0.000000)
(-9.879998, 0.000000)
(-9.879598, 0.000000)
(-9.879198, 0.000000)
(-9.878798, 0.000000)
(-9.878398, 0.000000)
(-9.877998, 0.000000)
(-9.877598, 0.000000)
(-9.877198, 0.000000)
(-9.876798, 0.000000)
(-9.876398, 0.000000)
(-9.875998, 0.000000)
(-9.875598, 0.000000)
(-9.875198, 0.000000)
(-9.874797, 0.000000)
(-9.874397, 0.000000)
(-9.873997, 0.000000)
(-9.873597, 0.000000)
(-9.873197, 0.000000)
(-9.872797, 0.000000)
(-9.872397, 0.000000)
(-9.871997, 0.000000)
(-9.871597, 0.000000)
(-9.871197, 0.000000)
(-9.870797, 0.000000)
(-9.870397, 0.000000)
(-9.869997, 0.000000)
(-9.869597, 0.000000)
(-9.869197, 0.000000)
(-9.868797, 0.000000)
(-9.868397, 0.000000)
(-9.867997, 0.000000)
(-9.867597, 0.000000)
(-9.867197, 0.000000)
(-9.866797, 0.000000)
(-9.866397, 0.000000)
(-9.865997, 0.000000)
(-9.865597, 0.000000)
(-9.865197, 0.000000)
(-9.864797, 0.000000)
(-9.864397, 0.000000)
(-9.863997, 0.000000)
(-9.863597, 0.000000)
(-9.863197, 0.000000)
(-9.862797, 0.000000)
(-9.862397, 0.000000)
(-9.861997, 0.000000)
(-9.861597, 0.000000)
(-9.861197, 0.000000)
(-9.860797, 0.000000)
(-9.860397, 0.000000)
(-9.859997, 0.000000)
(-9.859597, 0.000000)
(-9.859197, 0.000000)
(-9.858797, 0.000000)
(-9.858397, 0.000000)
(-9.857997, 0.000000)
(-9.857597, 0.000000)
(-9.857197, 0.000000)
(-9.856797, 0.000000)
(-9.856397, 0.000000)
(-9.855997, 0.000000)
(-9.855597, 0.000000)
(-9.855197, 0.000000)
(-9.854797, 0.000000)
(-9.854397, 0.000000)
(-9.853997, 0.000000)
(-9.853597, 0.000000)
(-9.853197, 0.000000)
(-9.852797, 0.000000)
(-9.852397, 0.000000)
(-9.851997, 0.000000)
(-9.851597, 0.000000)
(-9.851197, 0.000000)
(-9.850797, 0.000000)
(-9.850397, 0.000000)
(-9.849997, 0.000000)
(-9.849597, 0.000000)
(-9.849197, 0.000000)
(-9.848797, 0.000000)
(-9.848397, 0.000000)
(-9.847997, 0.000000)
(-9.847597, 0.000000)
(-9.847197, 0.000000)
(-9.846797, 0.000000)
(-9.846397, 0.000000)
(-9.845997, 0.000000)
(-9.845597, 0.000000)
(-9.845197, 0.000000)
(-9.844797, 0.000000)
(-9.844397, 0.000000)
(-9.843997, 0.000000)
(-9.843597, 0.000000)
(-9.843197, 0.000000)
(-9.842797, 0.000000)
(-9.842397, 0.000000)
(-9.841997, 0.000000)
(-9.841597, 0.000000)
(-9.841197, 0.000000)
(-9.840797, 0.000000)
(-9.840397, 0.000000)
(-9.839997, 0.000000)
(-9.839597, 0.000000)
(-9.839197, 0.000000)
(-9.838797, 0.000000)
(-9.838397, 0.000000)
(-9.837997, 0.000000)
(-9.837597, 0.000000)
(-9.837197, 0.000000)
(-9.836797, 0.000000)
(-9.836397, 0.000000)
(-9.835997, 0.000000)
(-9.835597, 0.000000)
(-9.835197, 0.000000)
(-9.834797, 0.000000)
(-9.834397, 0.000000)
(-9.833997, 0.000000)
(-9.833597, 0.000000)
(-9.833197, 0.000000)
(-9.832797, 0.000000)
(-9.832397, 0.000000)
(-9.831997, 0.000000)
(-9.831597, 0.000000)
(-9.831197, 0.000000)
(-9.830797, 0.000000)
(-9.830397, 0.000000)
(-9.829997, 0.000000)
(-9.829597, 0.000000)
(-9.829197, 0.000000)
(-9.828797, 0.000000)
(-9.828397, 0.000000)
(-9.827997, 0.000000)
(-9.827597, 0.000000)
(-9.827197, 0.000000)
(-9.826797, 0.000000)
(-9.826397, 0.000000)
(-9.825997, 0.000000)
(-9.825597, 0.000000)
(-9.825197, 0.000000)
(-9.824796, 0.000000)
(-9.824396, 0.000000)
(-9.823996, 0.000000)
(-9.823596, 0.000000)
(-9.823196, 0.000000)
(-9.822796, 0.000000)
(-9.822396, 0.000000)
(-9.821996, 0.000000)
(-9.821596, 0.000000)
(-9.821196, 0.000000)
(-9.820796, 0.000000)
(-9.820396, 0.000000)
(-9.819996, 0.000000)
(-9.819596, 0.000000)
(-9.819196, 0.000000)
(-9.818796, 0.000000)
(-9.818396, 0.000000)
(-9.817996, 0.000000)
(-9.817596, 0.000000)
(-9.817196, 0.000000)
(-9.816796, 0.000000)
(-9.816396, 0.000000)
(-9.815996, 0.000000)
(-9.815596, 0.000000)
(-9.815196, 0.000000)
(-9.814796, 0.000000)
(-9.814396, 0.000000)
(-9.813996, 0.000000)
(-9.813596, 0.000000)
(-9.813196, 0.000000)
(-9.812796, 0.000000)
(-9.812396, 0.000000)
(-9.811996, 0.000000)
(-9.811596, 0.000000)
(-9.811196, 0.000000)
(-9.810796, 0.000000)
(-9.810396, 0.000000)
(-9.809996, 0.000000)
(-9.809596, 0.000000)
(-9.809196, 0.000000)
(-9.808796, 0.000000)
(-9.808396, 0.000000)
(-9.807996, 0.000000)
(-9.807596, 0.000000)
(-9.807196, 0.000000)
(-9.806796, 0.000000)
(-9.806396, 0.000000)
(-9.805996, 0.000000)
(-9.805596, 0.000000)
(-9.805196, 0.000000)
(-9.804796, 0.000000)
(-9.804396, 0.000000)
(-9.803996, 0.000000)
(-9.803596, 0.000000)
(-9.803196, 0.000000)
(-9.802796, 0.000000)
(-9.802396, 0.000000)
(-9.801996, 0.000000)
(-9.801596, 0.000000)
(-9.801196, 0.000000)
(-9.800796, 0.000000)
(-9.800396, 0.000000)
(-9.799996, 0.000000)
(-9.799596, 0.000000)
(-9.799196, 0.000000)
(-9.798796, 0.000000)
(-9.798396, 0.000000)
(-9.797996, 0.000000)
(-9.797596, 0.000000)
(-9.797196, 0.000000)
(-9.796796, 0.000000)
(-9.796396, 0.000000)
(-9.795996, 0.000000)
(-9.795596, 0.000000)
(-9.795196, 0.000000)
(-9.794796, 0.000000)
(-9.794396, 0.000000)
(-9.793996, 0.000000)
(-9.793596, 0.000000)
(-9.793196, 0.000000)
(-9.792796, 0.000000)
(-9.792396, 0.000000)
(-9.791996, 0.000000)
(-9.791596, 0.000000)
(-9.791196, 0.000000)
(-9.790796, 0.000000)
(-9.790396, 0.000000)
(-9.789996, 0.000000)
(-9.789596, 0.000000)
(-9.789196, 0.000000)
(-9.788796, 0.000000)
(-9.788396, 0.000000)
(-9.787996, 0.000000)
(-9.787596, 0.000000)
(-9.787196, 0.000000)
(-9.786796, 0.000000)
(-9.786396, 0.000000)
(-9.785996, 0.000000)
(-9.785596, 0.000000)
(-9.785196, 0.000000)
(-9.784796, 0.000000)
(-9.784396, 0.000000)
(-9.783996, 0.000000)
(-9.783596, 0.000000)
(-9.783196, 0.000000)
(-9.782796, 0.000000)
(-9.782396, 0.000000)
(-9.781996, 0.000000)
(-9.781596, 0.000000)
(-9.781196, 0.000000)
(-9.780796, 0.000000)
(-9.780396, 0.000000)
(-9.779996, 0.000000)
(-9.779596, 0.000000)
(-9.779196, 0.000000)
(-9.778796, 0.000000)
(-9.778396, 0.000000)
(-9.777996, 0.000000)
(-9.777596, 0.000000)
(-9.777196, 0.000000)
(-9.776796, 0.000000)
(-9.776396, 0.000000)
(-9.775996, 0.000000)
(-9.775596, 0.000000)
(-9.775196, 0.000000)
(-9.774795, 0.000000)
(-9.774395, 0.000000)
(-9.773995, 0.000000)
(-9.773595, 0.000000)
(-9.773195, 0.000000)
(-9.772795, 0.000000)
(-9.772395, 0.000000)
(-9.771995, 0.000000)
(-9.771595, 0.000000)
(-9.771195, 0.000000)
(-9.770795, 0.000000)
(-9.770395, 0.000000)
(-9.769995, 0.000000)
(-9.769595, 0.000000)
(-9.769195, 0.000000)
(-9.768795, 0.000000)
(-9.768395, 0.000000)
(-9.767995, 0.000000)
(-9.767595, 0.000000)
(-9.767195, 0.000000)
(-9.766795, 0.000000)
(-9.766395, 0.000000)
(-9.765995, 0.000000)
(-9.765595, 0.000000)
(-9.765195, 0.000000)
(-9.764795, 0.000000)
(-9.764395, 0.000000)
(-9.763995, 0.000000)
(-9.763595, 0.000000)
(-9.763195, 0.000000)
(-9.762795, 0.000000)
(-9.762395, 0.000000)
(-9.761995, 0.000000)
(-9.761595, 0.000000)
(-9.761195, 0.000000)
(-9.760795, 0.000000)
(-9.760395, 0.000000)
(-9.759995, 0.000000)
(-9.759595, 0.000000)
(-9.759195, 0.000000)
(-9.758795, 0.000000)
(-9.758395, 0.000000)
(-9.757995, 0.000000)
(-9.757595, 0.000000)
(-9.757195, 0.000000)
(-9.756795, 0.000000)
(-9.756395, 0.000000)
(-9.755995, 0.000000)
(-9.755595, 0.000000)
(-9.755195, 0.000000)
(-9.754795, 0.000000)
(-9.754395, 0.000000)
(-9.753995, 0.000000)
(-9.753595, 0.000000)
(-9.753195, 0.000000)
(-9.752795, 0.000000)
(-9.752395, 0.000000)
(-9.751995, 0.000000)
(-9.751595, 0.000000)
(-9.751195, 0.000000)
(-9.750795, 0.000000)
(-9.750395, 0.000000)
(-9.749995, 0.000000)
(-9.749595, 0.000000)
(-9.749195, 0.000000)
(-9.748795, 0.000000)
(-9.748395, 0.000000)
(-9.747995, 0.000000)
(-9.747595, 0.000000)
(-9.747195, 0.000000)
(-9.746795, 0.000000)
(-9.746395, 0.000000)
(-9.745995, 0.000000)
(-9.745595, 0.000000)
(-9.745195, 0.000000)
(-9.744795, 0.000000)
(-9.744395, 0.000000)
(-9.743995, 0.000000)
(-9.743595, 0.000000)
(-9.743195, 0.000000)
(-9.742795, 0.000000)
(-9.742395, 0.000000)
(-9.741995, 0.000000)
(-9.741595, 0.000000)
(-9.741195, 0.000000)
(-9.740795, 0.000000)
(-9.740395, 0.000000)
(-9.739995, 0.000000)
(-9.739595, 0.000000)
(-9.739195, 0.000000)
(-9.738795, 0.000000)
(-9.738395, 0.000000)
(-9.737995, 0.000000)
(-9.737595, 0.000000)
(-9.737195, 0.000000)
(-9.736795, 0.000000)
(-9.736395, 0.000000)
(-9.735995, 0.000000)
(-9.735595, 0.000000)
(-9.735195, 0.000000)
(-9.734795, 0.000000)
(-9.734395, 0.000000)
(-9.733995, 0.000000)
(-9.733595, 0.000000)
(-9.733195, 0.000000)
(-9.732795, 0.000000)
(-9.732395, 0.000000)
(-9.731995, 0.000000)
(-9.731595, 0.000000)
(-9.731195, 0.000000)
(-9.730795, 0.000000)
(-9.730395, 0.000000)
(-9.729995, 0.000000)
(-9.729595, 0.000000)
(-9.729195, 0.000000)
(-9.728795, 0.000000)
(-9.728395, 0.000000)
(-9.727995, 0.000000)
(-9.727595, 0.000000)
(-9.727195, 0.000000)
(-9.726795, 0.000000)
(-9.726395, 0.000000)
(-9.725995, 0.000000)
(-9.725595, 0.000000)
(-9.725195, 0.000000)
(-9.724794, 0.000000)
(-9.724394, 0.000000)
(-9.723994, 0.000000)
(-9.723594, 0.000000)
(-9.723194, 0.000000)
(-9.722794, 0.000000)
(-9.722394, 0.000000)
(-9.721994, 0.000000)
(-9.721594, 0.000000)
(-9.721194, 0.000000)
(-9.720794, 0.000000)
(-9.720394, 0.000000)
(-9.719994, 0.000000)
(-9.719594, 0.000000)
(-9.719194, 0.000000)
(-9.718794, 0.000000)
(-9.718394, 0.000000)
(-9.717994, 0.000000)
(-9.717594, 0.000000)
(-9.717194, 0.000000)
(-9.716794, 0.000000)
(-9.716394, 0.000000)
(-9.715994, 0.000000)
(-9.715594, 0.000000)
(-9.715194, 0.000000)
(-9.714794, 0.000000)
(-9.714394, 0.000000)
(-9.713994, 0.000000)
(-9.713594, 0.000000)
(-9.713194, 0.000000)
(-9.712794, 0.000000)
(-9.712394, 0.000000)
(-9.711994, 0.000000)
(-9.711594, 0.000000)
(-9.711194, 0.000000)
(-9.710794, 0.000000)
(-9.710394, 0.000000)
(-9.709994, 0.000000)
(-9.709594, 0.000000)
(-9.709194, 0.000000)
(-9.708794, 0.000000)
(-9.708394, 0.000000)
(-9.707994, 0.000000)
(-9.707594, 0.000000)
(-9.707194, 0.000000)
(-9.706794, 0.000000)
(-9.706394, 0.000000)
(-9.705994, 0.000000)
(-9.705594, 0.000000)
(-9.705194, 0.000000)
(-9.704794, 0.000000)
(-9.704394, 0.000000)
(-9.703994, 0.000000)
(-9.703594, 0.000000)
(-9.703194, 0.000000)
(-9.702794, 0.000000)
(-9.702394, 0.000000)
(-9.701994, 0.000000)
(-9.701594, 0.000000)
(-9.701194, 0.000000)
(-9.700794, 0.000000)
(-9.700394, 0.000000)
(-9.699994, 0.000000)
(-9.699594, 0.000000)
(-9.699194, 0.000000)
(-9.698794, 0.000000)
(-9.698394, 0.000000)
(-9.697994, 0.000000)
(-9.697594, 0.000000)
(-9.697194, 0.000000)
(-9.696794, 0.000000)
(-9.696394, 0.000000)
(-9.695994, 0.000000)
(-9.695594, 0.000000)
(-9.695194, 0.000000)
(-9.694794, 0.000000)
(-9.694394, 0.000000)
(-9.693994, 0.000000)
(-9.693594, 0.000000)
(-9.693194, 0.000000)
(-9.692794, 0.000000)
(-9.692394, 0.000000)
(-9.691994, 0.000000)
(-9.691594, 0.000000)
(-9.691194, 0.000000)
(-9.690794, 0.000000)
(-9.690394, 0.000000)
(-9.689994, 0.000000)
(-9.689594, 0.000000)
(-9.689194, 0.000000)
(-9.688794, 0.000000)
(-9.688394, 0.000000)
(-9.687994, 0.000000)
(-9.687594, 0.000000)
(-9.687194, 0.000000)
(-9.686794, 0.000000)
(-9.686394, 0.000000)
(-9.685994, 0.000000)
(-9.685594, 0.000000)
(-9.685194, 0.000000)
(-9.684794, 0.000000)
(-9.684394, 0.000000)
(-9.683994, 0.000000)
(-9.683594, 0.000000)
(-9.683194, 0.000000)
(-9.682794, 0.000000)
(-9.682394, 0.000000)
(-9.681994, 0.000000)
(-9.681594, 0.000000)
(-9.681194, 0.000000)
(-9.680794, 0.000000)
(-9.680394, 0.000000)
(-9.679994, 0.000000)
(-9.679594, 0.000000)
(-9.679194, 0.000000)
(-9.678794, 0.000000)
(-9.678394, 0.000000)
(-9.677994, 0.000000)
(-9.677594, 0.000000)
(-9.677194, 0.000000)
(-9.676794, 0.000000)
(-9.676394, 0.000000)
(-9.675994, 0.000000)
(-9.675594, 0.000000)
(-9.675194, 0.000000)
(-9.674793, 0.000000)
(-9.674393, 0.000000)
(-9.673993, 0.000000)
(-9.673593, 0.000000)
(-9.673193, 0.000000)
(-9.672793, 0.000000)
(-9.672393, 0.000000)
(-9.671993, 0.000000)
(-9.671593, 0.000000)
(-9.671193, 0.000000)
(-9.670793, 0.000000)
(-9.670393, 0.000000)
(-9.669993, 0.000000)
(-9.669593, 0.000000)
(-9.669193, 0.000000)
(-9.668793, 0.000000)
(-9.668393, 0.000000)
(-9.667993, 0.000000)
(-9.667593, 0.000000)
(-9.667193, 0.000000)
(-9.666793, 0.000000)
(-9.666393, 0.000000)
(-9.665993, 0.000000)
(-9.665593, 0.000000)
(-9.665193, 0.000000)
(-9.664793, 0.000000)
(-9.664393, 0.000000)
(-9.663993, 0.000000)
(-9.663593, 0.000000)
(-9.663193, 0.000000)
(-9.662793, 0.000000)
(-9.662393, 0.000000)
(-9.661993, 0.000000)
(-9.661593, 0.000000)
(-9.661193, 0.000000)
(-9.660793, 0.000000)
(-9.660393, 0.000000)
(-9.659993, 0.000000)
(-9.659593, 0.000000)
(-9.659193, 0.000000)
(-9.658793, 0.000000)
(-9.658393, 0.000000)
(-9.657993, 0.000000)
(-9.657593, 0.000000)
(-9.657193, 0.000000)
(-9.656793, 0.000000)
(-9.656393, 0.000000)
(-9.655993, 0.000000)
(-9.655593, 0.000000)
(-9.655193, 0.000000)
(-9.654793, 0.000000)
(-9.654393, 0.000000)
(-9.653993, 0.000000)
(-9.653593, 0.000000)
(-9.653193, 0.000000)
(-9.652793, 0.000000)
(-9.652393, 0.000000)
(-9.651993, 0.000000)
(-9.651593, 0.000000)
(-9.651193, 0.000000)
(-9.650793, 0.000000)
(-9.650393, 0.000000)
(-9.649993, 0.000000)
(-9.649593, 0.000000)
(-9.649193, 0.000000)
(-9.648793, 0.000000)
(-9.648393, 0.000000)
(-9.647993, 0.000000)
(-9.647593, 0.000000)
(-9.647193, 0.000000)
(-9.646793, 0.000000)
(-9.646393, 0.000000)
(-9.645993, 0.000000)
(-9.645593, 0.000000)
(-9.645193, 0.000000)
(-9.644793, 0.000000)
(-9.644393, 0.000000)
(-9.643993, 0.000000)
(-9.643593, 0.000000)
(-9.643193, 0.000000)
(-9.642793, 0.000000)
(-9.642393, 0.000000)
(-9.641993, 0.000000)
(-9.641593, 0.000000)
(-9.641193, 0.000000)
(-9.640793, 0.000000)
(-9.640393, 0.000000)
(-9.639993, 0.000000)
(-9.639593, 0.000000)
(-9.639193, 0.000000)
(-9.638793, 0.000000)
(-9.638393, 0.000000)
(-9.637993, 0.000000)
(-9.637593, 0.000000)
(-9.637193, 0.000000)
(-9.636793, 0.000000)
(-9.636393, 0.000000)
(-9.635993, 0.000000)
(-9.635593, 0.000000)
(-9.635193, 0.000000)
(-9.634793, 0.000000)
(-9.634393, 0.000000)
(-9.633993, 0.000000)
(-9.633593, 0.000000)
(-9.633193, 0.000000)
(-9.632793, 0.000000)
(-9.632393, 0.000000)
(-9.631993, 0.000000)
(-9.631593, 0.000000)
(-9.631193, 0.000000)
(-9.630793, 0.000000)
(-9.630393, 0.000000)
(-9.629993, 0.000000)
(-9.629593, 0.000000)
(-9.629193, 0.000000)
(-9.628793, 0.000000)
(-9.628393, 0.000000)
(-9.627993, 0.000000)
(-9.627593, 0.000000)
(-9.627193, 0.000000)
(-9.626793, 0.000000)
(-9.626393, 0.000000)
(-9.625993, 0.000000)
(-9.625593, 0.000000)
(-9.625193, 0.000000)
(-9.624792, 0.000000)
(-9.624392, 0.000000)
(-9.623992, 0.000000)
(-9.623592, 0.000000)
(-9.623192, 0.000000)
(-9.622792, 0.000000)
(-9.622392, 0.000000)
(-9.621992, 0.000000)
(-9.621592, 0.000000)
(-9.621192, 0.000000)
(-9.620792, 0.000000)
(-9.620392, 0.000000)
(-9.619992, 0.000000)
(-9.619592, 0.000000)
(-9.619192, 0.000000)
(-9.618792, 0.000000)
(-9.618392, 0.000000)
(-9.617992, 0.000000)
(-9.617592, 0.000000)
(-9.617192, 0.000000)
(-9.616792, 0.000000)
(-9.616392, 0.000000)
(-9.615992, 0.000000)
(-9.615592, 0.000000)
(-9.615192, 0.000000)
(-9.614792, 0.000000)
(-9.614392, 0.000000)
(-9.613992, 0.000000)
(-9.613592, 0.000000)
(-9.613192, 0.000000)
(-9.612792, 0.000000)
(-9.612392, 0.000000)
(-9.611992, 0.000000)
(-9.611592, 0.000000)
(-9.611192, 0.000000)
(-9.610792, 0.000000)
(-9.610392, 0.000000)
(-9.609992, 0.000000)
(-9.609592, 0.000000)
(-9.609192, 0.000000)
(-9.608792, 0.000000)
(-9.608392, 0.000000)
(-9.607992, 0.000000)
(-9.607592, 0.000000)
(-9.607192, 0.000000)
(-9.606792, 0.000000)
(-9.606392, 0.000000)
(-9.605992, 0.000000)
(-9.605592, 0.000000)
(-9.605192, 0.000000)
(-9.604792, 0.000000)
(-9.604392, 0.000000)
(-9.603992, 0.000000)
(-9.603592, 0.000000)
(-9.603192, 0.000000)
(-9.602792, 0.000000)
(-9.602392, 0.000000)
(-9.601992, 0.000000)
(-9.601592, 0.000000)
(-9.601192, 0.000000)
(-9.600792, 0.000000)
(-9.600392, 0.000000)
(-9.599992, 0.000000)
